# threshold=0.2700
timestamp,ue_id,gnb,rsrp_kpm,sinr_kpm,rsrp_rrc,rsrq_rrc,sinr_rrc,thp_dl,thp_ul,prb_dl,rlc_delay,score,ho_triggered,ho_count
2026-03-29 16:28:42.834,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.2,687.2,5,0.00,0.2968,0,0
2026-03-29 16:28:42.934,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.2,687.0,5,0.00,0.2968,0,0
2026-03-29 16:28:43.034,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.2,687.0,5,0.00,0.2968,0,0
2026-03-29 16:28:43.134,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.2,687.2,5,0.00,0.2968,0,0
2026-03-29 16:28:43.234,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.2,687.0,5,0.00,0.2968,0,0
2026-03-29 16:28:43.334,102,source,-120.00,0.00,-94.00,-11.00,21.50,0.2,684.9,15,0.00,0.2853,0,0
2026-03-29 16:28:43.434,102,source,-120.00,0.00,-94.00,-11.00,21.50,0.2,687.0,5,0.00,0.2948,0,0
2026-03-29 16:28:43.534,102,source,-120.00,0.00,-94.00,-11.00,21.50,0.2,687.0,5,0.00,0.2948,0,0
2026-03-29 16:28:43.634,102,source,-120.00,0.00,-94.00,-11.00,21.50,0.2,687.3,5,0.00,0.2948,0,0
2026-03-29 16:28:43.734,102,source,-120.00,0.00,-96.00,-11.00,22.50,0.2,685.3,10,0.00,0.2859,0,0
2026-03-29 16:28:43.834,102,source,-120.00,0.00,-96.00,-11.00,22.50,0.2,697.1,5,0.00,0.2906,0,0
2026-03-29 16:28:43.934,102,source,-120.00,0.00,-96.00,-11.00,22.50,0.2,687.0,5,0.00,0.2906,0,0
2026-03-29 16:28:44.034,102,source,-120.00,0.00,-96.00,-11.00,22.50,0.2,687.0,5,0.00,0.2906,0,0
2026-03-29 16:28:44.134,102,source,-120.00,0.00,-96.00,-11.00,22.50,0.2,687.2,5,0.00,0.2906,0,0
2026-03-29 16:28:44.234,102,source,-120.00,0.00,-97.00,-11.00,22.50,0.2,685.3,10,0.00,0.2838,0,0
2026-03-29 16:28:44.334,102,source,-120.00,0.00,-97.00,-11.00,22.50,0.0,687.0,5,0.00,0.2885,0,0
2026-03-29 16:28:44.434,102,source,-120.00,0.00,-97.00,-11.00,22.50,0.2,671.8,10,0.00,0.2838,0,0
2026-03-29 16:28:44.534,102,source,-120.00,0.00,-97.00,-11.00,22.50,0.2,687.0,5,0.00,0.2885,0,0
2026-03-29 16:28:44.634,102,source,-120.00,0.00,-97.00,-11.00,22.50,0.2,687.2,5,0.00,0.2885,0,0
2026-03-29 16:28:44.734,102,source,-120.00,0.00,-97.00,-11.00,22.50,0.2,685.3,10,0.00,0.2838,0,0
2026-03-29 16:28:44.834,102,source,-120.00,0.00,-97.00,-11.00,22.50,0.2,686.4,5,0.00,0.2885,0,0
2026-03-29 16:28:44.934,102,source,-120.00,0.00,-97.00,-11.00,22.50,5.5,686.9,24,109.00,0.2706,0,0
2026-03-29 16:28:45.034,102,source,-120.00,0.00,-97.00,-11.00,22.50,0.2,687.2,5,0.00,0.2885,0,0
2026-03-29 16:28:45.134,102,source,-120.00,0.00,-97.00,-11.00,22.50,0.2,686.9,5,0.00,0.2885,0,0
2026-03-29 16:28:45.234,102,source,-120.00,0.00,-97.00,-11.00,22.50,0.2,685.3,10,0.00,0.2838,0,0
2026-03-29 16:28:45.334,102,source,-120.00,0.00,-97.00,-11.00,22.50,0.2,687.2,10,0.00,0.2838,0,0
2026-03-29 16:28:45.434,102,source,-120.00,0.00,-97.00,-11.00,22.50,0.2,687.0,5,0.00,0.2885,0,0
2026-03-29 16:28:45.534,102,source,-120.00,0.00,-96.00,-11.00,22.00,0.2,685.0,10,0.00,0.2859,0,0
2026-03-29 16:28:45.634,102,source,-120.00,0.00,-96.00,-11.00,22.00,0.2,687.1,5,0.00,0.2906,0,0
2026-03-29 16:28:45.734,102,source,-120.00,0.00,-96.00,-11.00,22.00,0.2,687.0,5,0.00,0.2906,0,0
2026-03-29 16:28:45.834,102,source,-120.00,0.00,-96.00,-11.00,22.00,0.2,687.3,5,0.00,0.2906,0,0
2026-03-29 16:28:45.934,102,source,-120.00,0.00,-96.00,-11.00,22.00,5.5,686.9,24,34.00,0.2727,0,0
2026-03-29 16:28:46.034,102,source,-120.00,0.00,-96.00,-11.00,22.00,0.2,687.0,5,0.00,0.2906,0,0
2026-03-29 16:28:46.134,102,source,-120.00,0.00,-96.00,-11.00,22.00,0.0,687.2,0,0.00,0.2953,0,0
2026-03-29 16:28:46.234,102,source,-120.00,0.00,-96.00,-11.00,22.00,0.2,687.0,5,0.00,0.2906,0,0
2026-03-29 16:28:46.334,102,source,-120.00,0.00,-96.00,-11.00,22.00,0.2,687.2,10,0.00,0.2859,0,0
2026-03-29 16:28:46.434,102,source,-120.00,0.00,-96.00,-11.00,22.00,0.2,687.0,5,0.00,0.2906,0,0
2026-03-29 16:28:46.534,102,source,-120.00,0.00,-96.00,-11.00,22.00,0.2,684.9,10,0.00,0.2859,0,0
2026-03-29 16:28:46.634,102,source,-120.00,0.00,-96.00,-11.00,22.50,0.2,685.6,10,0.00,0.2859,0,0
2026-03-29 16:28:46.734,102,source,-120.00,0.00,-96.00,-11.00,22.50,0.2,687.0,5,0.00,0.2906,0,0
2026-03-29 16:28:46.834,102,source,-120.00,0.00,-96.00,-11.00,22.50,0.2,693.9,5,0.00,0.2906,0,0
2026-03-29 16:28:46.934,102,source,-120.00,0.00,-96.00,-11.00,22.50,0.2,703.8,5,0.00,0.2906,0,0
2026-03-29 16:28:47.034,102,source,-120.00,0.00,-95.00,-11.00,22.50,0.2,672.1,10,0.00,0.2879,0,0
2026-03-29 16:28:47.134,102,source,-120.00,0.00,-95.00,-11.00,22.50,0.2,687.2,5,0.00,0.2927,0,0
2026-03-29 16:28:47.234,102,source,-120.00,0.00,-95.00,-11.00,22.50,0.2,697.1,5,0.00,0.2927,0,0
2026-03-29 16:28:47.334,102,source,-120.00,0.00,-95.00,-11.00,22.50,0.2,690.4,10,0.00,0.2880,0,0
2026-03-29 16:28:47.434,102,source,-120.00,0.00,-95.00,-11.00,22.50,0.2,687.2,5,0.00,0.2927,0,0
2026-03-29 16:28:47.534,102,source,-120.00,0.00,-95.00,-11.00,22.50,0.2,670.5,5,0.00,0.2926,0,0
2026-03-29 16:28:47.634,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.2,685.0,10,0.00,0.2921,0,0
2026-03-29 16:28:47.735,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.2,687.0,5,0.00,0.2968,0,0
2026-03-29 16:28:47.834,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.2,693.8,5,0.00,0.2969,0,0
2026-03-29 16:28:47.934,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.2,687.2,5,0.00,0.2968,0,0
2026-03-29 16:28:48.034,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.2,687.0,5,0.00,0.2968,0,0
2026-03-29 16:28:48.134,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.0,3.2,0,0.00,0.2995,0,0
2026-03-29 16:28:48.234,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.0,0.0,0,0.00,0.2995,0,0
2026-03-29 16:28:48.334,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.0,0.0,0,0.00,0.2995,0,0
2026-03-29 16:28:48.434,102,source,-120.00,0.00,-93.00,-11.00,22.50,0.8,105.7,73,0.00,0.2310,0,0
2026-03-29 16:28:48.534,102,source,-120.00,0.00,-93.00,-11.00,22.50,2.2,576.3,14,0.00,0.2880,0,0
2026-03-29 16:28:48.634,102,source,-120.00,0.00,-89.00,-11.00,22.00,0.2,684.9,10,0.00,0.3005,0,0
2026-03-29 16:28:48.734,102,source,-120.00,0.00,-89.00,-11.00,22.00,0.2,697.1,5,0.00,0.3052,0,0
2026-03-29 16:28:48.834,102,source,-120.00,0.00,-89.00,-11.00,22.00,0.2,690.6,5,0.00,0.3052,0,0
2026-03-29 16:28:48.934,102,source,-120.00,0.00,-89.00,-11.00,22.00,0.2,687.0,5,0.00,0.3052,0,0
2026-03-29 16:28:49.034,102,source,-120.00,0.00,-89.00,-11.00,22.00,0.0,687.2,0,0.00,0.3099,0,0
2026-03-29 16:28:49.134,102,source,-120.00,0.00,-89.00,-11.00,22.00,0.2,687.1,5,0.00,0.3052,0,0
2026-03-29 16:28:49.234,102,source,-120.00,0.00,-89.00,-11.00,22.00,0.2,687.0,5,0.00,0.3052,0,0
2026-03-29 16:28:49.334,102,source,-120.00,0.00,-89.00,-11.00,22.00,0.2,687.2,5,0.00,0.3052,0,0
2026-03-29 16:28:49.434,102,source,-120.00,0.00,-89.00,-11.00,22.00,0.2,687.0,5,0.00,0.3052,0,0
2026-03-29 16:28:49.534,102,source,-120.00,0.00,-89.00,-11.00,22.00,0.2,687.0,5,0.00,0.3052,0,0
2026-03-29 16:28:49.634,102,source,-120.00,0.00,-84.00,-11.00,22.00,0.2,685.0,10,0.00,0.3109,0,0
2026-03-29 16:28:49.734,102,source,-120.00,0.00,-84.00,-11.00,22.00,0.2,687.0,5,0.00,0.3156,0,0
2026-03-29 16:28:49.834,102,source,-120.00,0.00,-84.00,-11.00,22.00,0.2,690.6,5,0.00,0.3156,0,0
2026-03-29 16:28:49.934,102,source,-120.00,0.00,-84.00,-11.00,22.00,0.2,690.4,5,0.00,0.3156,0,0
2026-03-29 16:28:50.034,102,source,-120.00,0.00,-84.00,-11.00,22.00,0.2,690.4,5,0.00,0.3156,0,0
2026-03-29 16:28:50.134,102,source,-120.00,0.00,-84.00,-11.00,22.00,0.2,687.2,5,0.00,0.3156,0,0
2026-03-29 16:28:50.234,102,source,-120.00,0.00,-84.00,-11.00,22.00,0.2,690.4,5,0.00,0.3156,0,0
2026-03-29 16:28:50.334,102,source,-120.00,0.00,-84.00,-11.00,22.00,0.2,687.2,5,0.00,0.3156,0,0
2026-03-29 16:28:50.434,102,source,-120.00,0.00,-84.00,-11.00,22.00,0.2,690.4,5,0.00,0.3156,0,0
2026-03-29 16:28:50.534,102,source,-120.00,0.00,-84.00,-11.00,22.00,0.2,690.4,5,0.00,0.3156,0,0
2026-03-29 16:28:50.634,102,source,-120.00,0.00,-85.00,-11.00,22.50,0.2,685.0,10,0.00,0.3088,0,0
2026-03-29 16:28:50.734,102,source,-120.00,0.00,-85.00,-11.00,22.50,0.2,687.0,5,0.00,0.3135,0,0
2026-03-29 16:28:50.834,102,source,-120.00,0.00,-85.00,-11.00,22.50,0.2,690.5,5,0.00,0.3135,0,0
