timestamp,gnb,metric_name,metric_value
2026-03-26 17:26:19.279,source,DRB.PdcpSduVolumeUL,34359.704
2026-03-26 17:26:19.279,source,DRB.RlcSduDelayDl,0.000
2026-03-26 17:26:19.279,source,DRB.UEThpDl,342950640.000
2026-03-26 17:26:19.279,source,DRB.UEThpUl,343597300.960
2026-03-26 17:26:19.279,source,RRU.PrbTotDl,4294736826.000
2026-03-26 17:26:19.279,source,RRU.PrbTotUl,4294965718.000
2026-03-26 17:26:19.379,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:19.379,source,DRB.RlcSduDelayDl,1774542379328229.000
2026-03-26 17:26:19.379,source,DRB.UEThpDl,16894.960
2026-03-26 17:26:19.379,source,DRB.UEThpUl,1.200
2026-03-26 17:26:19.379,source,RRU.PrbTotDl,6171.000
2026-03-26 17:26:19.379,source,RRU.PrbTotUl,20.000
2026-03-26 17:26:19.479,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:19.479,source,DRB.RlcSduDelayDl,1774542379428666.750
2026-03-26 17:26:19.479,source,DRB.UEThpDl,16526.000
2026-03-26 17:26:19.479,source,DRB.UEThpUl,0.960
2026-03-26 17:26:19.479,source,RRU.PrbTotDl,6069.000
2026-03-26 17:26:19.479,source,RRU.PrbTotUl,20.000
2026-03-26 17:26:19.579,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:19.579,source,DRB.RlcSduDelayDl,1774542379528352.250
2026-03-26 17:26:19.579,source,DRB.UEThpDl,16474.080
2026-03-26 17:26:19.579,source,DRB.UEThpUl,0.960
2026-03-26 17:26:19.579,source,RRU.PrbTotDl,6018.000
2026-03-26 17:26:19.579,source,RRU.PrbTotUl,20.000
2026-03-26 17:26:19.679,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:19.679,source,DRB.RlcSduDelayDl,1774542379627841.500
2026-03-26 17:26:19.679,source,DRB.UEThpDl,16333.360
2026-03-26 17:26:19.679,source,DRB.UEThpUl,0.720
2026-03-26 17:26:19.679,source,RRU.PrbTotDl,5967.000
2026-03-26 17:26:19.679,source,RRU.PrbTotUl,20.000
2026-03-26 17:26:19.779,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:19.779,source,DRB.RlcSduDelayDl,1774542379728274.750
2026-03-26 17:26:19.779,source,DRB.UEThpDl,16474.000
2026-03-26 17:26:19.779,source,DRB.UEThpUl,0.960
2026-03-26 17:26:19.779,source,RRU.PrbTotDl,6018.000
2026-03-26 17:26:19.779,source,RRU.PrbTotUl,20.000
2026-03-26 17:26:19.879,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:19.879,source,DRB.RlcSduDelayDl,1774542379828380.250
2026-03-26 17:26:19.879,source,DRB.UEThpDl,16526.160
2026-03-26 17:26:19.879,source,DRB.UEThpUl,0.960
2026-03-26 17:26:19.879,source,RRU.PrbTotDl,6069.000
2026-03-26 17:26:19.879,source,RRU.PrbTotUl,15.000
2026-03-26 17:26:19.979,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:19.979,source,DRB.RlcSduDelayDl,1774542379928500.000
2026-03-26 17:26:19.979,source,DRB.UEThpDl,16614.160
2026-03-26 17:26:19.979,source,DRB.UEThpUl,1.200
2026-03-26 17:26:19.979,source,RRU.PrbTotDl,6069.000
2026-03-26 17:26:19.979,source,RRU.PrbTotUl,25.000
2026-03-26 17:26:20.079,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:20.079,source,DRB.RlcSduDelayDl,1774542380028362.250
2026-03-26 17:26:20.079,source,DRB.UEThpDl,16614.160
2026-03-26 17:26:20.079,source,DRB.UEThpUl,0.720
2026-03-26 17:26:20.079,source,RRU.PrbTotDl,6069.000
2026-03-26 17:26:20.079,source,RRU.PrbTotUl,20.000
2026-03-26 17:26:20.081,source,RSRP,-94.000
2026-03-26 17:26:20.081,source,RSRQ,-11.000
2026-03-26 17:26:20.081,source,SINR,22.000
2026-03-26 17:26:20.179,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:20.179,source,DRB.RlcSduDelayDl,1774542380128565.000
2026-03-26 17:26:20.179,source,DRB.UEThpDl,16613.920
2026-03-26 17:26:20.179,source,DRB.UEThpUl,1.200
2026-03-26 17:26:20.179,source,RRU.PrbTotDl,6069.000
2026-03-26 17:26:20.179,source,RRU.PrbTotUl,20.000
2026-03-26 17:26:20.279,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:20.279,source,DRB.RlcSduDelayDl,1774542380227963.000
2026-03-26 17:26:20.279,source,DRB.UEThpDl,16666.400
2026-03-26 17:26:20.279,source,DRB.UEThpUl,0.960
2026-03-26 17:26:20.279,source,RRU.PrbTotDl,6120.000
2026-03-26 17:26:20.279,source,RRU.PrbTotUl,20.000
2026-03-26 17:26:20.379,source,DRB.PdcpSduVolumeUL,0.008
2026-03-26 17:26:20.379,source,DRB.RlcSduDelayDl,1774542380327293.500
2026-03-26 17:26:20.379,source,DRB.UEThpDl,16103.840
2026-03-26 17:26:20.379,source,DRB.UEThpUl,19.360
2026-03-26 17:26:20.379,source,RRU.PrbTotDl,5355.000
2026-03-26 17:26:20.379,source,RRU.PrbTotUl,40.000
2026-03-26 17:26:20.479,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:20.479,source,DRB.RlcSduDelayDl,1774542380428151.750
2026-03-26 17:26:20.479,source,DRB.UEThpDl,15882.480
2026-03-26 17:26:20.479,source,DRB.UEThpUl,0.960
2026-03-26 17:26:20.479,source,RRU.PrbTotDl,5151.000
2026-03-26 17:26:20.479,source,RRU.PrbTotUl,20.000
2026-03-26 17:26:20.579,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:20.579,source,DRB.RlcSduDelayDl,1774542380527964.750
2026-03-26 17:26:20.579,source,DRB.UEThpDl,15882.480
2026-03-26 17:26:20.579,source,DRB.UEThpUl,6.640
2026-03-26 17:26:20.579,source,RRU.PrbTotDl,5151.000
2026-03-26 17:26:20.579,source,RRU.PrbTotUl,25.000
2026-03-26 17:26:20.679,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:20.679,source,DRB.RlcSduDelayDl,1774542380627662.500
2026-03-26 17:26:20.679,source,DRB.UEThpDl,16098.880
2026-03-26 17:26:20.679,source,DRB.UEThpUl,0.720
2026-03-26 17:26:20.679,source,RRU.PrbTotDl,5253.000
2026-03-26 17:26:20.679,source,RRU.PrbTotUl,15.000
2026-03-26 17:26:20.779,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:20.779,source,DRB.RlcSduDelayDl,1774542380728122.750
2026-03-26 17:26:20.779,source,DRB.UEThpDl,15724.400
2026-03-26 17:26:20.779,source,DRB.UEThpUl,0.960
2026-03-26 17:26:20.779,source,RRU.PrbTotDl,5100.000
2026-03-26 17:26:20.779,source,RRU.PrbTotUl,20.000
2026-03-26 17:26:20.846,source,RSRP,-96.000
2026-03-26 17:26:20.846,source,RSRQ,-11.000
2026-03-26 17:26:20.846,source,SINR,21.000
2026-03-26 17:26:20.879,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:20.879,source,DRB.RlcSduDelayDl,1774542380827636.250
2026-03-26 17:26:20.879,source,DRB.UEThpDl,16198.640
2026-03-26 17:26:20.879,source,DRB.UEThpUl,0.960
2026-03-26 17:26:20.879,source,RRU.PrbTotDl,5253.000
2026-03-26 17:26:20.879,source,RRU.PrbTotUl,20.000
2026-03-26 17:26:20.979,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:20.979,source,DRB.RlcSduDelayDl,1774542380928002.000
2026-03-26 17:26:20.979,source,DRB.UEThpDl,15882.400
2026-03-26 17:26:20.979,source,DRB.UEThpUl,0.720
2026-03-26 17:26:20.979,source,RRU.PrbTotDl,5151.000
2026-03-26 17:26:20.979,source,RRU.PrbTotUl,15.000
2026-03-26 17:26:21.079,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:21.079,source,DRB.RlcSduDelayDl,1774542381028150.500
2026-03-26 17:26:21.079,source,DRB.UEThpDl,15941.440
2026-03-26 17:26:21.079,source,DRB.UEThpUl,0.960
2026-03-26 17:26:21.079,source,RRU.PrbTotDl,5202.000
2026-03-26 17:26:21.079,source,RRU.PrbTotUl,20.000
2026-03-26 17:26:21.116,source,RSRP,-97.000
2026-03-26 17:26:21.116,source,RSRQ,-11.000
2026-03-26 17:26:21.116,source,SINR,21.500
2026-03-26 17:26:21.179,source,DRB.PdcpSduVolumeUL,0.000
2026-03-26 17:26:21.179,source,DRB.RlcSduDelayDl,1774542381128223.750
2026-03-26 17:26:21.179,source,DRB.UEThpDl,15881.920
2026-03-26 17:26:21.179,source,DRB.UEThpUl,0.960
2026-03-26 17:26:21.179,source,RRU.PrbTotDl,5151.000
2026-03-26 17:26:21.179,source,RRU.PrbTotUl,25.000
2026-03-26 17:26:21.279,source,DRB.PdcpSduVolumeUL,0.000
