timestamp,gnb,metric_name,metric_value
2026-03-26 17:59:55.479,source,DRB.PdcpSduVolumeUL,150.008
2026-03-26 17:59:55.479,source,DRB.RlcSduDelayDl,357.706
2026-03-26 17:59:55.479,source,DRB.UEThpDl,3976.640
2026-03-26 17:59:55.479,source,DRB.UEThpUl,189198.320
2026-03-26 17:59:55.479,source,RRU.PrbTotDl,4430.000
2026-03-26 17:59:55.479,source,RRU.PrbTotUl,101092.000
2026-03-26 17:59:55.579,source,DRB.PdcpSduVolumeUL,4.608
2026-03-26 17:59:55.579,source,DRB.RlcSduDelayDl,1515.958
2026-03-26 17:59:55.579,source,DRB.UEThpDl,111.840
2026-03-26 17:59:55.579,source,DRB.UEThpUl,5829.600
2026-03-26 17:59:55.579,source,RRU.PrbTotDl,110.000
2026-03-26 17:59:55.579,source,RRU.PrbTotUl,3000.000
2026-03-26 17:59:55.679,source,DRB.PdcpSduVolumeUL,4.512
2026-03-26 17:59:55.679,source,DRB.RlcSduDelayDl,1473.680
2026-03-26 17:59:55.679,source,DRB.UEThpDl,116.240
2026-03-26 17:59:55.679,source,DRB.UEThpUl,5635.360
2026-03-26 17:59:55.679,source,RRU.PrbTotDl,90.000
2026-03-26 17:59:55.679,source,RRU.PrbTotUl,2847.000
2026-03-26 17:59:55.779,source,DRB.PdcpSduVolumeUL,3.360
2026-03-26 17:59:55.779,source,DRB.RlcSduDelayDl,761.400
2026-03-26 17:59:55.779,source,DRB.UEThpDl,162.640
2026-03-26 17:59:55.779,source,DRB.UEThpUl,4379.680
2026-03-26 17:59:55.779,source,RRU.PrbTotDl,70.000
2026-03-26 17:59:55.779,source,RRU.PrbTotUl,2094.000
2026-03-26 17:59:55.879,source,DRB.PdcpSduVolumeUL,3.072
2026-03-26 17:59:55.879,source,DRB.RlcSduDelayDl,570.235
2026-03-26 17:59:55.879,source,DRB.UEThpDl,79.360
2026-03-26 17:59:55.879,source,DRB.UEThpUl,3915.600
2026-03-26 17:59:55.879,source,RRU.PrbTotDl,65.000
2026-03-26 17:59:55.879,source,RRU.PrbTotUl,1839.000
2026-03-26 17:59:55.979,source,DRB.PdcpSduVolumeUL,2.784
2026-03-26 17:59:55.979,source,DRB.RlcSduDelayDl,463.929
2026-03-26 17:59:55.979,source,DRB.UEThpDl,65.200
2026-03-26 17:59:55.979,source,DRB.UEThpUl,3335.120
2026-03-26 17:59:55.979,source,RRU.PrbTotDl,65.000
2026-03-26 17:59:55.979,source,RRU.PrbTotUl,1725.000
2026-03-26 17:59:56.079,source,DRB.PdcpSduVolumeUL,3.648
