timestamp,gnb,metric_name,metric_value
2026-03-26 17:54:40.169,source,DRB.PdcpSduVolumeUL,673.744
2026-03-26 17:54:40.169,source,DRB.RlcSduDelayDl,254.286
2026-03-26 17:54:40.169,source,DRB.UEThpDl,19964.480
2026-03-26 17:54:40.169,source,DRB.UEThpUl,852061.120
2026-03-26 17:54:40.169,source,RRU.PrbTotDl,22125.000
2026-03-26 17:54:40.169,source,RRU.PrbTotUl,749115.000
2026-03-26 17:54:40.269,source,DRB.PdcpSduVolumeUL,2.688
2026-03-26 17:54:40.269,source,DRB.RlcSduDelayDl,269.429
2026-03-26 17:54:40.269,source,DRB.UEThpDl,65.440
2026-03-26 17:54:40.269,source,DRB.UEThpUl,3382.000
2026-03-26 17:54:40.269,source,RRU.PrbTotDl,80.000
2026-03-26 17:54:40.269,source,RRU.PrbTotUl,2796.000
2026-03-26 17:54:40.369,source,DRB.PdcpSduVolumeUL,2.688
2026-03-26 17:54:40.369,source,DRB.RlcSduDelayDl,272.000
2026-03-26 17:54:40.369,source,DRB.UEThpDl,69.840
2026-03-26 17:54:40.369,source,DRB.UEThpUl,3463.040
2026-03-26 17:54:40.369,source,RRU.PrbTotDl,75.000
2026-03-26 17:54:40.369,source,RRU.PrbTotUl,2847.000
2026-03-26 17:54:40.469,source,DRB.PdcpSduVolumeUL,2.784
2026-03-26 17:54:40.469,source,DRB.RlcSduDelayDl,280.643
2026-03-26 17:54:40.469,source,DRB.UEThpDl,65.200
2026-03-26 17:54:40.469,source,DRB.UEThpUl,3481.520
2026-03-26 17:54:40.469,source,RRU.PrbTotDl,75.000
2026-03-26 17:54:40.469,source,RRU.PrbTotUl,2898.000
2026-03-26 17:54:40.569,source,DRB.PdcpSduVolumeUL,2.688
2026-03-26 17:54:40.569,source,DRB.RlcSduDelayDl,269.333
2026-03-26 17:54:40.569,source,DRB.UEThpDl,70.080
2026-03-26 17:54:40.569,source,DRB.UEThpUl,3445.840
2026-03-26 17:54:40.569,source,RRU.PrbTotDl,85.000
2026-03-26 17:54:40.569,source,RRU.PrbTotUl,2796.000
2026-03-26 17:54:40.669,source,DRB.PdcpSduVolumeUL,2.592
2026-03-26 17:54:40.669,source,DRB.RlcSduDelayDl,237.500
2026-03-26 17:54:40.669,source,DRB.UEThpDl,65.200
2026-03-26 17:54:40.669,source,DRB.UEThpUl,3282.640
2026-03-26 17:54:40.669,source,RRU.PrbTotDl,75.000
2026-03-26 17:54:40.669,source,RRU.PrbTotUl,2694.000
2026-03-26 17:54:40.769,source,DRB.PdcpSduVolumeUL,2.784
2026-03-26 17:54:40.769,source,DRB.RlcSduDelayDl,275.429
2026-03-26 17:54:40.769,source,DRB.UEThpDl,65.200
2026-03-26 17:54:40.769,source,DRB.UEThpUl,3481.360
2026-03-26 17:54:40.769,source,RRU.PrbTotDl,75.000
2026-03-26 17:54:40.769,source,RRU.PrbTotUl,2898.000
2026-03-26 17:54:40.869,source,DRB.PdcpSduVolumeUL,2.688
2026-03-26 17:54:40.869,source,DRB.RlcSduDelayDl,251.400
2026-03-26 17:54:40.869,source,DRB.UEThpDl,70.080
2026-03-26 17:54:40.869,source,DRB.UEThpUl,3363.920
2026-03-26 17:54:40.869,source,RRU.PrbTotDl,85.000
2026-03-26 17:54:40.869,source,RRU.PrbTotUl,2745.000
2026-03-26 17:54:40.904,source,RSRP,-92.000
2026-03-26 17:54:40.904,source,RSRQ,-11.000
2026-03-26 17:54:40.904,source,SINR,22.500
2026-03-26 17:54:40.969,source,DRB.PdcpSduVolumeUL,2.496
2026-03-26 17:54:40.969,source,DRB.RlcSduDelayDl,250.077
2026-03-26 17:54:40.969,source,DRB.UEThpDl,60.560
2026-03-26 17:54:40.969,source,DRB.UEThpUl,3163.200
2026-03-26 17:54:40.969,source,RRU.PrbTotDl,70.000
2026-03-26 17:54:40.969,source,RRU.PrbTotUl,2541.000
2026-03-26 17:54:41.069,source,DRB.PdcpSduVolumeUL,2.592
2026-03-26 17:54:41.069,source,DRB.RlcSduDelayDl,183.143
2026-03-26 17:54:41.069,source,DRB.UEThpDl,65.200
2026-03-26 17:54:41.069,source,DRB.UEThpUl,3346.400
2026-03-26 17:54:41.069,source,RRU.PrbTotDl,70.000
2026-03-26 17:54:41.069,source,RRU.PrbTotUl,2694.000
2026-03-26 17:54:41.169,source,DRB.PdcpSduVolumeUL,2.592
2026-03-26 17:54:41.169,source,DRB.RlcSduDelayDl,305.929
2026-03-26 17:54:41.169,source,DRB.UEThpDl,65.200
2026-03-26 17:54:41.169,source,DRB.UEThpUl,3282.720
2026-03-26 17:54:41.169,source,RRU.PrbTotDl,75.000
2026-03-26 17:54:41.169,source,RRU.PrbTotUl,2694.000
2026-03-26 17:54:41.269,source,DRB.PdcpSduVolumeUL,2.688
2026-03-26 17:54:41.269,source,DRB.RlcSduDelayDl,246.857
2026-03-26 17:54:41.269,source,DRB.UEThpDl,65.440
2026-03-26 17:54:41.269,source,DRB.UEThpUl,3364.160
2026-03-26 17:54:41.269,source,RRU.PrbTotDl,85.000
2026-03-26 17:54:41.269,source,RRU.PrbTotUl,2745.000
2026-03-26 17:54:41.369,source,DRB.PdcpSduVolumeUL,2.688
2026-03-26 17:54:41.369,source,DRB.RlcSduDelayDl,244.286
2026-03-26 17:54:41.369,source,DRB.UEThpDl,65.200
2026-03-26 17:54:41.369,source,DRB.UEThpUl,3346.320
2026-03-26 17:54:41.369,source,RRU.PrbTotDl,70.000
2026-03-26 17:54:41.369,source,RRU.PrbTotUl,2694.000
2026-03-26 17:54:41.469,source,DRB.PdcpSduVolumeUL,2.688
2026-03-26 17:54:41.469,source,DRB.RlcSduDelayDl,246.071
2026-03-26 17:54:41.469,source,DRB.UEThpDl,65.200
2026-03-26 17:54:41.469,source,DRB.UEThpUl,3417.520
2026-03-26 17:54:41.469,source,RRU.PrbTotDl,75.000
2026-03-26 17:54:41.469,source,RRU.PrbTotUl,2898.000
2026-03-26 17:54:41.569,source,DRB.PdcpSduVolumeUL,2.496
2026-03-26 17:54:41.569,source,DRB.RlcSduDelayDl,288.357
2026-03-26 17:54:41.569,source,DRB.UEThpDl,65.200
2026-03-26 17:54:41.569,source,DRB.UEThpUl,3392.480
2026-03-26 17:54:41.569,source,RRU.PrbTotDl,75.000
2026-03-26 17:54:41.569,source,RRU.PrbTotUl,2643.000
2026-03-26 17:54:41.669,source,DRB.PdcpSduVolumeUL,2.784
2026-03-26 17:54:41.669,source,DRB.RlcSduDelayDl,283.200
2026-03-26 17:54:41.669,source,DRB.UEThpDl,70.080
2026-03-26 17:54:41.669,source,DRB.UEThpUl,3346.080
2026-03-26 17:54:41.669,source,RRU.PrbTotDl,80.000
2026-03-26 17:54:41.669,source,RRU.PrbTotUl,2694.000
2026-03-26 17:54:41.769,source,DRB.PdcpSduVolumeUL,2.496
2026-03-26 17:54:41.769,source,DRB.RlcSduDelayDl,276.615
2026-03-26 17:54:41.769,source,DRB.UEThpDl,60.560
2026-03-26 17:54:41.769,source,DRB.UEThpUl,3229.440
2026-03-26 17:54:41.769,source,RRU.PrbTotDl,70.000
2026-03-26 17:54:41.769,source,RRU.PrbTotUl,2490.000
2026-03-26 17:54:41.869,source,DRB.PdcpSduVolumeUL,2.784
2026-03-26 17:54:41.869,source,DRB.RlcSduDelayDl,246.933
2026-03-26 17:54:41.869,source,DRB.UEThpDl,69.840
2026-03-26 17:54:41.869,source,DRB.UEThpUl,3427.920
2026-03-26 17:54:41.869,source,RRU.PrbTotDl,80.000
2026-03-26 17:54:41.869,source,RRU.PrbTotUl,2796.000
2026-03-26 17:54:41.969,source,DRB.PdcpSduVolumeUL,2.688
2026-03-26 17:54:41.969,source,DRB.RlcSduDelayDl,244.286
2026-03-26 17:54:41.969,source,DRB.UEThpDl,65.440
2026-03-26 17:54:41.969,source,DRB.UEThpUl,3382.000
2026-03-26 17:54:41.969,source,RRU.PrbTotDl,70.000
2026-03-26 17:54:41.969,source,RRU.PrbTotUl,2796.000
2026-03-26 17:54:41.989,source,RSRP,-92.000
2026-03-26 17:54:41.989,source,RSRQ,-11.000
2026-03-26 17:54:41.989,source,SINR,22.000
2026-03-26 17:54:42.069,source,DRB.PdcpSduVolumeUL,2.688
2026-03-26 17:54:42.069,source,DRB.RlcSduDelayDl,263.929
2026-03-26 17:54:42.069,source,DRB.UEThpDl,65.200
2026-03-26 17:54:42.069,source,DRB.UEThpUl,3425.760
2026-03-26 17:54:42.069,source,RRU.PrbTotDl,80.000
2026-03-26 17:54:42.069,source,RRU.PrbTotUl,2745.000
2026-03-26 17:54:42.169,source,DRB.PdcpSduVolumeUL,2.688
2026-03-26 17:54:42.169,source,DRB.RlcSduDelayDl,260.333
2026-03-26 17:54:42.169,source,DRB.UEThpDl,69.840
2026-03-26 17:54:42.169,source,DRB.UEThpUl,3463.520
2026-03-26 17:54:42.169,source,RRU.PrbTotDl,75.000
2026-03-26 17:54:42.169,source,RRU.PrbTotUl,2847.000
2026-03-26 17:54:42.269,source,DRB.PdcpSduVolumeUL,2.688
2026-03-26 17:54:42.269,source,DRB.RlcSduDelayDl,264.357
2026-03-26 17:54:42.269,source,DRB.UEThpDl,65.200
2026-03-26 17:54:42.269,source,DRB.UEThpUl,3427.760
2026-03-26 17:54:42.269,source,RRU.PrbTotDl,75.000
2026-03-26 17:54:42.269,source,RRU.PrbTotUl,2745.000
2026-03-26 17:54:42.369,source,DRB.PdcpSduVolumeUL,2.784
2026-03-26 17:54:42.369,source,DRB.RlcSduDelayDl,265.267
2026-03-26 17:54:42.369,source,DRB.UEThpDl,70.080
2026-03-26 17:54:42.369,source,DRB.UEThpUl,3428.080
2026-03-26 17:54:42.369,source,RRU.PrbTotDl,75.000
2026-03-26 17:54:42.369,source,RRU.PrbTotUl,2745.000
2026-03-26 17:54:42.469,source,DRB.PdcpSduVolumeUL,2.688
2026-03-26 17:54:42.469,source,DRB.RlcSduDelayDl,257.429
2026-03-26 17:54:42.469,source,DRB.UEThpDl,65.200
2026-03-26 17:54:42.469,source,DRB.UEThpUl,3364.080
2026-03-26 17:54:42.469,source,RRU.PrbTotDl,75.000
